"No.","Time","Source","PHY","Protocol","Length","Delta time (\302\265s end to start)","SN","NESN","More Data","Event counter"
"3496","4.644","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","5914\302\265s","","","","0"
"3497","4.644","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3498","4.646","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","2024\302\265s","","","","0"
"3499","4.647","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","188\302\265s","","","","0"
"3500","4.647","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","194\302\265s","","","","0"
"3501","4.650","7c:89:95:02:84:47","LE 1M","LE LL","24","2070\302\265s","","","","0"
"3502","4.650","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"3503","4.651","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"3504","4.652","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","1086\302\265s","","","","0"
"3505","4.653","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","206\302\265s","","","","0"
"3506","4.654","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","194\302\265s","","","","0"
"3507","4.662","82:e8:2c:83:3b:90","LE 1M","LE LL","35","8104\302\265s","","","","0"
"3508","4.663","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"3509","4.663","82:e8:2c:83:3b:90","LE 1M","LE LL","35","361\302\265s","","","","0"
"3510","4.664","SamsungE_1e:18:bf","LE 1M","LE LL","34","273\302\265s","","","","0"
"3511","4.665","01:61:72:42:77:a7","LE 1M","LE LL","37","377\302\265s","","","","0"
"3512","4.665","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"3513","4.677","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","11168\302\265s","","","","0"
"3514","4.677","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","181\302\265s","","","","0"
"3515","4.678","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"3516","4.681","21:7a:9c:33:34:d4","LE 1M","LE LL","37","2344\302\265s","","","","0"
"3517","4.681","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"3518","4.682","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"3519","4.683","27:cc:97:e0:75:84","LE 1M","LE LL","37","196\302\265s","","","","0"
"3520","4.683","27:cc:97:e0:75:84","LE 1M","LE LL","37","179\302\265s","","","","0"
"3521","4.684","27:cc:97:e0:75:84","LE 1M","LE LL","37","179\302\265s","","","","0"
"3522","4.688","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4020\302\265s","","","","0"
"3523","4.689","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3524","4.689","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3525","4.701","51:48:89:c2:ea:aa","LE 1M","LE LL","37","12063\302\265s","","","","0"
"3526","4.702","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"3527","4.702","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"3528","4.707","06:94:a3:57:80:5b","LE 1M","LE LL","37","4006\302\265s","","","","0"
"3529","4.707","06:94:a3:57:80:5b","LE 1M","LE LL","37","178\302\265s","","","","0"
"3530","4.708","06:94:a3:57:80:5b","LE 1M","LE LL","37","179\302\265s","","","","0"
"3531","4.708","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","136\302\265s","","","","0"
"3532","4.709","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"3533","4.710","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"3534","4.713","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","3182\302\265s","","","","0"
"3535","4.714","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","367\302\265s","","","","0"
"3536","4.716","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2313\302\265s","","","","0"
"3537","4.738","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","21447\302\265s","","","","0"
"3538","4.739","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3539","4.739","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3540","4.742","SamsungE_1e:32:63","LE 1M","LE LL","37","2466\302\265s","","","","0"
"3541","4.750","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","7886\302\265s","","","","0"
"3542","4.750","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","194\302\265s","","","","0"
"3543","4.751","7c:37:7d:f1:15:83","LE 1M","LE LL","24","356\302\265s","","","","0"
"3544","4.752","7c:37:7d:f1:15:83","LE 1M","LE LL","24","398\302\265s","","","","0"
"3545","4.753","7c:37:7d:f1:15:83","LE 1M","LE LL","24","398\302\265s","","","","0"
"3546","4.759","14:14:25:76:4d:47","LE 1M","LE LL","37","5978\302\265s","","","","0"
"3547","4.759","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"3548","4.760","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"3549","4.764","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4090\302\265s","","","","0"
"3550","4.765","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3551","4.765","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3552","4.769","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","3351\302\265s","","","","0"
"3553","4.769","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","367\302\265s","","","","0"
"3554","4.770","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","369\302\265s","","","","0"
"3555","4.771","82:e8:2c:83:3b:90","LE 1M","LE LL","35","1121\302\265s","","","","0"
"3556","4.772","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"3557","4.773","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"3558","4.778","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","5081\302\265s","","","","0"
"3559","4.779","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","132\302\265s","","","","0"
"3560","4.779","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","132\302\265s","","","","0"
"3561","4.781","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","1568\302\265s","","","","0"
"3562","4.782","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","360\302\265s","","","","0"
"3563","4.783","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","360\302\265s","","","","0"
"3564","4.785","21:7a:9c:33:34:d4","LE 1M","LE LL","37","1555\302\265s","","","","0"
"3565","4.785","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"3566","4.786","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"3567","4.791","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4449\302\265s","","","","0"
"3568","4.791","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3569","4.791","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3570","4.792","SamsungE_1e:32:63","LE 1M","LE LL","37","589\302\265s","","","","0"
"3571","4.793","SamsungE_1e:32:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"3572","4.805","55:01:2a:98:35:1d","LE 1M","LE LL","23","11932\302\265s","","","","0"
"3573","4.806","59:51:34:3a:99:17","LE 1M","LE LL","21","517\302\265s","","","","0"
"3574","4.807","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"3575","4.807","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"3576","4.809","06:94:a3:57:80:5b","LE 1M","LE LL","37","1444\302\265s","","","","0"
"3577","4.810","06:94:a3:57:80:5b","LE 1M","LE LL","37","178\302\265s","","","","0"
"3578","4.810","06:94:a3:57:80:5b","LE 1M","LE LL","37","177\302\265s","","","","0"
"3579","4.814","SamsungE_1e:32:63","LE 1M","LE LL","37","3467\302\265s","","","","0"
"3580","4.818","SamsungE_1e:18:bf","LE 1M","LE LL","34","3042\302\265s","","","","0"
"3581","4.818","SamsungE_1e:18:bf","LE 1M","LE LL","34","586\302\265s","","","","0"
"3582","4.821","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1775\302\265s","","","","0"
"3583","4.821","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3584","4.821","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3585","4.838","05:93:c9:59:2d:4d","LE 1M","LE LL","34","16020\302\265s","","","","0"
"3586","4.838","05:93:c9:59:2d:4d","LE 1M","LE LL","34","131\302\265s","","","","0"
"3587","4.846","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","7954\302\265s","","","","0"
"3588","4.856","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","9490\302\265s","","","","0"
"3589","4.857","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","186\302\265s","","","","0"
"3590","4.857","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","193\302\265s","","","","0"
"3591","4.858","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","124\302\265s","","","","0"
"3592","4.858","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"3593","4.859","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"3594","4.864","SamsungE_1e:32:63","LE 1M","LE LL","37","4817\302\265s","","","","0"
"3595","4.870","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","5286\302\265s","","","","0"
"3596","4.870","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3597","4.877","01:61:72:42:77:a7","LE 1M","LE LL","37","6982\302\265s","","","","0"
"3598","4.878","01:61:72:42:77:a7","LE 1M","LE LL","37","187\302\265s","","","","0"
"3599","4.879","01:61:72:42:77:a7","LE 1M","LE LL","37","195\302\265s","","","","0"
"3600","4.879","5d:fd:6b:b6:01:74","LE 1M","LE LL","32","402\302\265s","","","","0"
"3601","4.880","66:56:77:6b:bd:c7","LE 1M","LE LL","12","151\302\265s","","","","0"
"3602","4.880","5d:fd:6b:b6:01:74","LE 1M","LE LL","6","150\302\265s","","","","0"
"3603","4.881","5d:fd:6b:b6:01:74","LE 1M","LE LL","32","454\302\265s","","","","0"
"3604","4.882","82:e8:2c:83:3b:90","LE 1M","LE LL","35","1189\302\265s","","","","0"
"3605","4.883","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","616\302\265s","","","","0"
"3606","4.884","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"3607","4.884","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"3608","4.885","66:56:77:6b:bd:c7","LE 1M","LE LL","12","126\302\265s","","","","0"
"3609","4.885","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","505\302\265s","","","","0"
"3610","4.886","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","360\302\265s","","","","0"
"3611","4.891","21:7a:9c:33:34:d4","LE 1M","LE LL","37","4833\302\265s","","","","0"
"3612","4.892","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"3613","4.893","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"3614","4.893","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","73\302\265s","","","","0"
"3615","4.894","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"3616","4.894","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3617","4.895","45:1f:ef:b5:41:fd","LE 1M","LE LL","34","388\302\265s","","","","0"
"3618","4.895","45:1f:ef:b5:41:fd","LE 1M","LE LL","34","402\302\265s","","","","0"
"3619","4.901","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","5783\302\265s","","","","0"
"3620","4.911","51:48:89:c2:ea:aa","LE 1M","LE LL","37","8886\302\265s","","","","0"
"3621","4.911","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"3622","4.912","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"3623","4.913","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1065\302\265s","","","","0"
"3624","4.914","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","239\302\265s","","","","0"
"3625","4.914","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3626","4.917","06:94:a3:57:80:5b","LE 1M","LE LL","37","2514\302\265s","","","","0"
"3627","4.917","06:94:a3:57:80:5b","LE 1M","LE LL","37","178\302\265s","","","","0"
"3628","4.918","06:94:a3:57:80:5b","LE 1M","LE LL","37","178\302\265s","","","","0"
"3629","4.922","7c:89:95:02:84:47","LE 1M","LE LL","24","4155\302\265s","","","","0"
"3630","4.923","66:56:77:6b:bd:c7","LE 1M","LE LL","12","151\302\265s","","","","0"
"3631","4.923","7c:89:95:02:84:47","LE 1M","LE LL","6","150\302\265s","","","","0"
"3632","4.923","7c:89:95:02:84:47","LE 1M","LE LL","24","132\302\265s","","","","0"
"3633","4.924","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"3634","4.937","e4:56:24:51:15:42","LE 1M","LE LL","14","13178\302\265s","","","","0"
"3635","4.938","e4:56:24:51:15:42","LE 1M","LE LL","14","132\302\265s","","","","0"
"3636","4.938","e4:56:24:51:15:42","LE 1M","LE LL","14","132\302\265s","","","","0"
"3637","4.941","66:56:77:6b:bd:c7","LE 1M","LE LL","12","2784\302\265s","","","","0"
"3638","4.942","SamsungE_1e:32:63","LE 1M","LE LL","37","728\302\265s","","","","0"
"3639","4.944","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1649\302\265s","","","","0"
"3640","4.960","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","15775\302\265s","","","","0"
"3641","4.961","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","208\302\265s","","","","0"
"3642","4.961","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","194\302\265s","","","","0"
"3643","4.962","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","313\302\265s","","","","0"
"3644","4.962","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","191\302\265s","","","","0"
"3645","4.963","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","194\302\265s","","","","0"
"3646","4.968","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4819\302\265s","","","","0"
"3647","4.969","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3648","4.969","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3649","4.973","SamsungE_1e:18:bf","LE 1M","LE LL","34","3696\302\265s","","","","0"
"3650","4.974","SamsungE_1e:18:bf","LE 1M","LE LL","34","585\302\265s","","","","0"
"3651","4.975","SamsungE_1e:18:bf","LE 1M","LE LL","34","586\302\265s","","","","0"
"3652","4.981","01:61:72:42:77:a7","LE 1M","LE LL","37","5435\302\265s","","","","0"
"3653","4.981","01:61:72:42:77:a7","LE 1M","LE LL","37","202\302\265s","","","","0"
"3654","4.982","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"3655","4.987","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","4909\302\265s","","","","0"
"3656","4.988","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","182\302\265s","","","","0"
"3657","4.988","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"3658","4.992","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","3988\302\265s","","","","0"
"3659","4.993","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","360\302\265s","","","","0"
"3660","4.996","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2958\302\265s","","","","0"
"3661","4.998","55:01:2a:98:35:1d","LE 1M","LE LL","23","924\302\265s","","","","0"
"3662","5.004","27:cc:97:e0:75:84","LE 1M","LE LL","37","5943\302\265s","","","","0"
"3663","5.004","27:cc:97:e0:75:84","LE 1M","LE LL","37","179\302\265s","","","","0"
"3664","5.011","51:48:89:c2:ea:aa","LE 1M","LE LL","37","5881\302\265s","","","","0"
"3665","5.011","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"3666","5.012","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"3667","5.014","SamsungE_1e:32:63","LE 1M","LE LL","37","1463\302\265s","","","","0"
"3668","5.014","SamsungE_1e:32:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"3669","5.020","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","5399\302\265s","","","","0"
"3670","5.023","06:94:a3:57:80:5b","LE 1M","LE LL","37","2516\302\265s","","","","0"
"3671","5.045","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","21484\302\265s","","","","0"
"3672","5.045","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3673","5.046","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","852\302\265s","","","","0"
"3674","5.047","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"3675","5.048","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"3676","5.051","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","3003\302\265s","","","","0"
"3677","5.051","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","132\302\265s","","","","0"
"3678","5.052","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","132\302\265s","","","","0"
"3679","5.053","59:65:27:65:e4:21","LE 1M","LE LL","24","568\302\265s","","","","0"
"3680","5.053","59:65:2f:65:e4:21","LE 1M","LE LL","24","367\302\265s","","","","0"
"3681","5.058","45:0c:e4:7e:80:53","LE 1M","LE LL","34","4558\302\265s","","","","0"
"3682","5.061","df:d3:0d:bb:f6:e3","LE 1M","LE LL","37","2057\302\265s","","","","0"
"3683","5.065","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","4549\302\265s","","","","0"
"3684","5.066","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","194\302\265s","","","","0"
"3685","5.067","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","428\302\265s","","","","0"
"3686","5.067","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3687","5.068","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3688","5.081","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","13009\302\265s","","","","0"
"3689","5.082","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"3690","5.082","89:e1:5b:d1:0a:49","LE 1M","LE LL","25","368\302\265s","","","","0"
"3691","5.092","SamsungE_1e:32:63","LE 1M","LE LL","37","9141\302\265s","","","","0"
"3692","5.093","SamsungE_1e:32:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"3693","5.095","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2271\302\265s","","","","0"
"3694","5.096","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","145\302\265s","","","","0"
"3695","5.096","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","344\302\265s","","","","0"
"3696","5.097","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","179\302\265s","","","","0"
"3697","5.104","14:14:25:76:4d:47","LE 1M","LE LL","37","6598\302\265s","","","","0"
"3698","5.104","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"3699","5.105","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"3700","5.108","27:cc:97:e0:75:84","LE 1M","LE LL","37","2959\302\265s","","","","0"
"3701","5.109","27:cc:97:e0:75:84","LE 1M","LE LL","37","178\302\265s","","","","0"
"3702","5.109","27:cc:97:e0:75:84","LE 1M","LE LL","37","178\302\265s","","","","0"
"3703","5.110","05:93:c9:59:2d:4d","LE 1M","LE LL","34","462\302\265s","","","","0"
"3704","5.111","05:93:c9:59:2d:4d","LE 1M","LE LL","34","132\302\265s","","","","0"
"3705","5.111","05:91:c9:79:25:4d","LE 1M","LE LL","34","132\302\265s","","","","0"
"3706","5.115","SamsungE_1e:32:63","LE 1M","LE LL","37","3260\302\265s","","","","0"
"3707","5.116","SamsungE_3e:32:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"3708","5.123","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","6643\302\265s","","","","0"
"3709","5.123","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","378\302\265s","","","","0"
"3710","5.124","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","137\302\265s","","","","0"
"3711","5.127","SamsungE_1e:18:bf","LE 1M","LE LL","34","3070\302\265s","","","","0"
"3712","5.129","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","1514\302\265s","","","","0"
"3713","5.130","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"3714","5.130","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"3715","5.131","06:94:a3:57:80:5b","LE 1M","LE LL","37","429\302\265s","","","","0"
"3716","5.149","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","17109\302\265s","","","","0"
"3717","5.149","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3718","5.166","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","16991\302\265s","","","","0"
"3719","5.167","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","206\302\265s","","","","0"
"3720","5.167","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","194\302\265s","","","","0"
"3721","5.169","SamsungE_1e:32:63","LE 1M","LE LL","37","834\302\265s","","","","0"
"3722","5.169","59:51:34:3a:99:17","LE 1M","LE LL","21","489\302\265s","","","","0"
"3723","5.170","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"3724","5.176","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","5379\302\265s","","","","0"
"3725","5.176","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3726","5.176","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"3727","5.178","45:1f:ef:b5:41:fd","LE 1M","LE LL","34","1633\302\265s","","","","0"
"3728","5.179","45:1f:ef:b5:41:fd","LE 1M","LE LL","34","402\302\265s","","","","0"
"3729","5.180","45:1f:ef:b5:41:fd","LE 1M","LE LL","34","402\302\265s","","","","0"
"3730","5.187","01:61:72:42:77:a7","LE 1M","LE LL","37","6615\302\265s","","","","0"
"3731","5.187","01:61:72:42:77:a7","LE 1M","LE LL","37","202\302\265s","","","","0"
"3732","5.188","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"3733","5.189","55:01:2a:98:35:1d","LE 1M","LE LL","23","481\302\265s","","","","0"
"3734","5.198","82:e8:2c:83:3b:90","LE 1M","LE LL","35","9345\302\265s","","","","0"
"3735","5.199","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"3736","5.200","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","615\302\265s","","","","0"
"3737","5.201","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","179\302\265s","","","","0"
"3738","5.201","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","179\302\265s","","","","0"
"3739","5.202","7c:89:95:02:84:47","LE 1M","LE LL","24","811\302\265s","","","","0"
"3740","5.203","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"3741","5.204","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"3742","5.204","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","379\302\265s","","","","0"
"3743","5.205","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","360\302\265s","","","","0"
"3744","5.206","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","360\302\265s","","","","0"
"3745","5.208","14:14:25:76:4d:47","LE 1M","LE LL","37","1437\302\265s","","","","0"
"3746","5.208","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"3747","5.209","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
